2021-09-14 15:36:13.315589 2064
2021-09-14 15:36:13.316583 1983
2021-09-14 15:36:13.317594 1896
2021-09-14 15:36:13.318595 1877
2021-09-14 15:36:13.319579 1833
2021-09-14 15:36:13.320925 1839
2021-09-14 15:36:13.321602 1859
2021-09-14 15:36:13.322571 1811
2021-09-14 15:36:13.322571 1787
2021-09-14 15:36:13.324569 1767
2021-09-14 15:36:13.324569 1790
2021-09-14 15:36:13.325888 1793
2021-09-14 15:36:13.327898 1729
2021-09-14 15:36:13.328894 1806
2021-09-14 15:36:13.328894 1839
2021-09-14 15:36:13.329925 1808
2021-09-14 15:36:13.330882 1928
2021-09-14 15:36:13.331885 1941
2021-09-14 15:36:13.332879 1888
2021-09-14 15:36:13.333874 1894
2021-09-14 15:36:13.334872 1813
2021-09-14 15:36:13.335869 1834
2021-09-14 15:36:13.336867 1742
2021-09-14 15:36:13.337863 1755
2021-09-14 15:36:13.337863 1756
2021-09-14 15:36:13.338860 1755
2021-09-14 15:36:13.339855 1745
2021-09-14 15:36:13.339855 1791
2021-09-14 15:36:13.339855 1844
2021-09-14 15:36:13.340854 1757
2021-09-14 15:36:13.340854 1651
2021-09-14 15:36:13.340854 1647
2021-09-14 15:36:13.341862 1796
2021-09-14 15:36:13.341862 1938
2021-09-14 15:36:13.342860 2747
2021-09-14 15:36:13.342860 2406
2021-09-14 15:36:13.342860 1680
2021-09-14 15:36:13.342860 1362
2021-09-14 15:36:13.343850 1507
2021-09-14 15:36:13.343850 1679
2021-09-14 15:36:13.343850 1725
2021-09-14 15:36:13.344843 1794
2021-09-14 15:36:13.344843 1803
2021-09-14 15:36:13.344843 1842
2021-09-14 15:36:13.344843 1847
2021-09-14 15:36:13.345840 1872
2021-09-14 15:36:13.345840 1923
2021-09-14 15:36:13.345840 1936
2021-09-14 15:36:13.345840 1988
2021-09-14 15:36:13.346838 2005
2021-09-14 15:36:13.346838 2013
2021-09-14 15:36:13.346838 2064
2021-09-14 15:36:13.346838 2098
2021-09-14 15:36:13.346838 2117
2021-09-14 15:36:13.346838 2125
2021-09-14 15:36:13.347834 2128
2021-09-14 15:36:13.347834 2121
2021-09-14 15:36:13.347834 2096
2021-09-14 15:36:13.347834 2100
2021-09-14 15:36:13.347834 2109
2021-09-14 15:36:13.347834 2097
2021-09-14 15:36:13.348837 2108
2021-09-14 15:36:13.348837 2093
2021-09-14 15:36:13.348837 2079
2021-09-14 15:36:13.348837 2078
2021-09-14 15:36:13.349829 2083
2021-09-14 15:36:13.349829 2074
2021-09-14 15:36:13.349829 2081
2021-09-14 15:36:13.350826 2098
2021-09-14 15:36:13.350826 2088
2021-09-14 15:36:13.350826 2112
2021-09-14 15:36:13.350826 2145
2021-09-14 15:36:13.351823 2112
2021-09-14 15:36:13.351823 2146
2021-09-14 15:36:13.351823 2141
2021-09-14 15:36:13.351823 2144
2021-09-14 15:36:13.351823 2166
2021-09-14 15:36:13.352821 2163
2021-09-14 15:36:13.352821 2160
2021-09-14 15:36:13.352821 2170
2021-09-14 15:36:13.352821 2161
2021-09-14 15:36:13.353819 2174
2021-09-14 15:36:13.353819 2151
2021-09-14 15:36:13.353819 2162
2021-09-14 15:36:13.353819 2159
2021-09-14 15:36:13.353819 2157
2021-09-14 15:36:13.353819 2159
2021-09-14 15:36:13.354816 2131
2021-09-14 15:36:13.354816 2137
2021-09-14 15:36:13.354816 2134
2021-09-14 15:36:13.354816 2151
2021-09-14 15:36:13.355815 2223
2021-09-14 15:36:13.355815 2197
2021-09-14 15:36:13.355815 2223
2021-09-14 15:36:13.355815 2254
2021-09-14 15:36:13.356810 2233
2021-09-14 15:36:13.356810 2249
2021-09-14 15:36:13.356810 2190
2021-09-14 15:36:13.356810 2158
2021-09-14 15:36:13.357807 2065
2021-09-14 15:36:13.357807 2064
2021-09-14 15:36:13.357807 2068
2021-09-14 15:36:13.357807 2037
2021-09-14 15:36:13.358805 2066
2021-09-14 15:36:13.358805 2033
2021-09-14 15:36:13.358805 2039
2021-09-14 15:36:13.358805 2039
2021-09-14 15:36:13.359803 2026
