2021-09-12 15:27:36.951330 1873
2021-09-12 15:27:36.958312 1926
2021-09-12 15:27:36.964295 1995
2021-09-12 15:27:36.970279 1942
2021-09-12 15:27:36.976262 1793
2021-09-12 15:27:36.983247 1875
2021-09-12 15:27:36.989231 1895
2021-09-12 15:27:36.995215 1890
2021-09-12 15:27:37.001196 1890
2021-09-12 15:27:37.008180 1883
2021-09-12 15:27:37.014161 1895
2021-09-12 15:27:37.020146 1935
2021-09-12 15:27:37.026130 1918
2021-09-12 15:27:37.033110 1891
2021-09-12 15:27:37.039096 1888
2021-09-12 15:27:37.045079 1950
2021-09-12 15:27:37.051065 2018
2021-09-12 15:27:37.058045 1995
2021-09-12 15:27:37.064028 1984
2021-09-12 15:27:37.070014 1955
2021-09-12 15:27:37.076514 1879
2021-09-12 15:27:37.082494 1867
2021-09-12 15:27:37.089476 1874
2021-09-12 15:27:37.095459 1920
2021-09-12 15:27:37.101446 1979
2021-09-12 15:27:37.107428 1938
2021-09-12 15:27:37.114409 1904
2021-09-12 15:27:37.120394 1894
2021-09-12 15:27:37.126378 2009
2021-09-12 15:27:37.133361 2086
2021-09-12 15:27:37.139356 2002
2021-09-12 15:27:37.145326 2009
2021-09-12 15:27:37.151312 2002
2021-09-12 15:27:37.157316 1930
2021-09-12 15:27:37.164277 1936
2021-09-12 15:27:37.170261 1953
2021-09-12 15:27:37.176246 1937
2021-09-12 15:27:37.183225 1921
2021-09-12 15:27:37.189209 1938
2021-09-12 15:27:37.195194 1904
2021-09-12 15:27:37.201177 1840
2021-09-12 15:27:37.208160 1862
2021-09-12 15:27:37.214143 1881
2021-09-12 15:27:37.220126 1865
2021-09-12 15:27:37.226114 1889
2021-09-12 15:27:37.233094 1910
2021-09-12 15:27:37.239077 1914
2021-09-12 15:27:37.245062 1901
2021-09-12 15:27:37.251050 1893
2021-09-12 15:27:37.258031 1871
2021-09-12 15:27:37.264017 1883
2021-09-12 15:27:37.270000 1827
2021-09-12 15:27:37.275983 1765
2021-09-12 15:27:37.282964 1744
2021-09-12 15:27:37.288947 1701
2021-09-12 15:27:37.294933 1809
2021-09-12 15:27:37.301913 2464
2021-09-12 15:27:37.307898 2959
2021-09-12 15:27:37.313882 2800
2021-09-12 15:27:37.320869 2365
2021-09-12 15:27:37.326847 2159
2021-09-12 15:27:37.332831 1982
2021-09-12 15:27:37.338819 1841
2021-09-12 15:27:37.345796 1797
2021-09-12 15:27:37.351299 1796
2021-09-12 15:27:37.358281 1787
2021-09-12 15:27:37.364270 1792
2021-09-12 15:27:37.370249 1802
2021-09-12 15:27:37.377230 1799
2021-09-12 15:27:37.383215 1815
2021-09-12 15:27:37.389200 1824
2021-09-12 15:27:37.395182 1829
2021-09-12 15:27:37.402165 1833
2021-09-12 15:27:37.408146 1819
2021-09-12 15:27:37.414163 1844
2021-09-12 15:27:37.420686 1843
2021-09-12 15:27:37.426667 1831
2021-09-12 15:27:37.432649 1808
2021-09-12 15:27:37.438636 1791
2021-09-12 15:27:37.445618 1780
2021-09-12 15:27:37.451298 1805
2021-09-12 15:27:37.457281 1824
2021-09-12 15:27:37.464265 1825
2021-09-12 15:27:37.470248 1814
2021-09-12 15:27:37.476233 1790
2021-09-12 15:27:37.483213 1807
2021-09-12 15:27:37.489199 1805
2021-09-12 15:27:37.495181 1789
2021-09-12 15:27:37.501164 1819
2021-09-12 15:27:37.508148 1831
2021-09-12 15:27:37.514129 1827
2021-09-12 15:27:37.520114 1808
2021-09-12 15:27:37.527096 1766
2021-09-12 15:27:37.533079 1805
2021-09-12 15:27:37.539065 1825
2021-09-12 15:27:37.545048 1831
2021-09-12 15:27:37.551549 1876
2021-09-12 15:27:37.557531 1885
2021-09-12 15:27:37.564512 1885
2021-09-12 15:27:37.570497 1877
2021-09-12 15:27:37.576481 1847
2021-09-12 15:27:37.583011 1873
2021-09-12 15:27:37.589475 1859
2021-09-12 15:27:37.595459 1865
2021-09-12 15:27:37.601445 1873
2021-09-12 15:27:37.607429 1882
2021-09-12 15:27:37.614408 1872
2021-09-12 15:27:37.620393 1854
2021-09-12 15:27:37.626377 1854
2021-09-12 15:27:37.633358 1868
2021-09-12 15:27:37.639348 1875
2021-09-12 15:27:37.645326 1887
2021-09-12 15:27:37.651831 1908
2021-09-12 15:27:37.657820 1887
2021-09-12 15:27:37.663800 1885
2021-09-12 15:27:37.670781 1898
2021-09-12 15:27:37.676765 1891
2021-09-12 15:27:37.682749 1893
2021-09-12 15:27:37.688733 1881
2021-09-12 15:27:37.695713 1877
2021-09-12 15:27:37.701699 1933
2021-09-12 15:27:37.707682 1949
2021-09-12 15:27:37.713666 1918
2021-09-12 15:27:37.720647 1920
2021-09-12 15:27:37.726636 1901
2021-09-12 15:27:37.732615 1914
2021-09-12 15:27:37.739596 1923
2021-09-12 15:27:37.745581 1904
2021-09-12 15:27:37.751078 1927
2021-09-12 15:27:37.758572 1939
2021-09-12 15:27:37.764560 1936
2021-09-12 15:27:37.770541 1932
2021-09-12 15:27:37.776523 1927
2021-09-12 15:27:37.782537 1943
2021-09-12 15:27:37.789518 1937
2021-09-12 15:27:37.795473 1939
2021-09-12 15:27:37.801456 1956
2021-09-12 15:27:37.807443 1907
2021-09-12 15:27:37.814423 1917
2021-09-12 15:27:37.820436 1969
2021-09-12 15:27:37.826392 2004
2021-09-12 15:27:37.832386 2018
2021-09-12 15:27:37.839355 2018
2021-09-12 15:27:37.845371 2025
2021-09-12 15:27:37.851323 2058
2021-09-12 15:27:37.857307 2007
2021-09-12 15:27:37.864290 1984
2021-09-12 15:27:37.870272 2005
2021-09-12 15:27:37.876258 1986
2021-09-12 15:27:37.882240 1978
2021-09-12 15:27:37.889224 1930
2021-09-12 15:27:37.896202 1918
2021-09-12 15:27:37.901264 1930
2021-09-12 15:27:37.907248 1936
2021-09-12 15:27:37.914230 1931
2021-09-12 15:27:37.920217 1933
2021-09-12 15:27:37.926201 1937
2021-09-12 15:27:37.933179 1943
2021-09-12 15:27:37.939162 1919
2021-09-12 15:27:37.945146 1914
2021-09-12 15:27:37.951130 1962
2021-09-12 15:27:37.958112 1968
2021-09-12 15:27:37.964098 1953
2021-09-12 15:27:37.970079 1883
2021-09-12 15:27:37.976064 1791
2021-09-12 15:27:37.983077 1887
2021-09-12 15:27:37.989028 1903
2021-09-12 15:27:37.995012 1894
2021-09-12 15:27:38.001060 2368
2021-09-12 15:27:38.007979 2906
2021-09-12 15:27:38.013962 2867
2021-09-12 15:27:38.019945 2506
2021-09-12 15:27:38.026926 2271
2021-09-12 15:27:38.032915 2123
2021-09-12 15:27:38.038895 1981
2021-09-12 15:27:38.044882 1955
2021-09-12 15:27:38.051860 1935
2021-09-12 15:27:38.057845 1877
2021-09-12 15:27:38.063830 1875
2021-09-12 15:27:38.069816 1919
2021-09-12 15:27:38.076797 1917
2021-09-12 15:27:38.082777 1936
2021-09-12 15:27:38.088765 1930
2021-09-12 15:27:38.094747 1897
2021-09-12 15:27:38.101878 1920
2021-09-12 15:27:38.107710 1925
2021-09-12 15:27:38.113697 1934
2021-09-12 15:27:38.120677 1941
2021-09-12 15:27:38.126661 1925
2021-09-12 15:27:38.132646 1923
2021-09-12 15:27:38.139627 1922
2021-09-12 15:27:38.145611 1925
2021-09-12 15:27:38.151594 1951
2021-09-12 15:27:38.157608 1936
2021-09-12 15:27:38.164561 1923
2021-09-12 15:27:38.170542 1936
2021-09-12 15:27:38.176528 1925
2021-09-12 15:27:38.182513 1905
2021-09-12 15:27:38.189493 1911
2021-09-12 15:27:38.195477 1909
2021-09-12 15:27:38.201461 1919
2021-09-12 15:27:38.207455 1901
2021-09-12 15:27:38.214425 1899
2021-09-12 15:27:38.220409 1917
2021-09-12 15:27:38.226394 1899
2021-09-12 15:27:38.232381 1917
2021-09-12 15:27:38.239359 1930
2021-09-12 15:27:38.245378 1936
2021-09-12 15:27:38.251327 1968
2021-09-12 15:27:38.257310 1974
2021-09-12 15:27:38.264295 1976
2021-09-12 15:27:38.270277 1975
2021-09-12 15:27:38.276260 1953
2021-09-12 15:27:38.283241 1956
2021-09-12 15:27:38.289226 1954
2021-09-12 15:27:38.295213 1933
2021-09-12 15:27:38.301197 1965
2021-09-12 15:27:38.308176 1962
2021-09-12 15:27:38.314160 1939
2021-09-12 15:27:38.320145 1934
2021-09-12 15:27:38.326127 1951
2021-09-12 15:27:38.333112 1971
2021-09-12 15:27:38.339125 1970
2021-09-12 15:27:38.345108 1957
2021-09-12 15:27:38.351061 1961
2021-09-12 15:27:38.358076 1946
2021-09-12 15:27:38.364026 1936
2021-09-12 15:27:38.370043 1983
2021-09-12 15:27:38.376991 1962
2021-09-12 15:27:38.382978 1946
2021-09-12 15:27:38.388988 1952
2021-09-12 15:27:38.394942 1962
2021-09-12 15:27:38.401925 1969
2021-09-12 15:27:38.407911 1936
2021-09-12 15:27:38.413892 1955
2021-09-12 15:27:38.419877 1983
2021-09-12 15:27:38.426857 1974
2021-09-12 15:27:38.432842 1975
2021-09-12 15:27:38.438826 1973
2021-09-12 15:27:38.444809 1972
2021-09-12 15:27:38.451792 1981
2021-09-12 15:27:38.457775 1951
2021-09-12 15:27:38.463789 1965
2021-09-12 15:27:38.469743 1968
2021-09-12 15:27:38.476757 1941
2021-09-12 15:27:38.482738 1967
2021-09-12 15:27:38.488722 1980
2021-09-12 15:27:38.495705 1959
2021-09-12 15:27:38.501659 1967
2021-09-12 15:27:38.507642 1991
2021-09-12 15:27:38.513657 2006
2021-09-12 15:27:38.520610 2006
2021-09-12 15:27:38.526591 2009
2021-09-12 15:27:38.532604 2053
2021-09-12 15:27:38.539592 2037
2021-09-12 15:27:38.545539 2031
2021-09-12 15:27:38.551524 2031
2021-09-12 15:27:38.557509 2021
2021-09-12 15:27:38.563493 2002
2021-09-12 15:27:38.570476 1981
2021-09-12 15:27:38.576460 1920
2021-09-12 15:27:38.582440 1925
2021-09-12 15:27:38.589422 1930
2021-09-12 15:27:38.595407 1911
2021-09-12 15:27:38.601390 1942
2021-09-12 15:27:38.607378 1941
2021-09-12 15:27:38.614357 1936
2021-09-12 15:27:38.620341 1941
2021-09-12 15:27:38.626325 1919
2021-09-12 15:27:38.632310 1935
2021-09-12 15:27:38.639289 1936
2021-09-12 15:27:38.645273 1933
2021-09-12 15:27:38.651256 1936
2021-09-12 15:27:38.657242 1885
2021-09-12 15:27:38.664221 1836
2021-09-12 15:27:38.670208 1860
2021-09-12 15:27:38.676191 1881
2021-09-12 15:27:38.683172 1829
2021-09-12 15:27:38.689156 1933
2021-09-12 15:27:38.695142 2416
2021-09-12 15:27:38.701123 2884
2021-09-12 15:27:38.708105 2688
2021-09-12 15:27:38.714090 2354
2021-09-12 15:27:38.720074 2240
2021-09-12 15:27:38.726062 2037
2021-09-12 15:27:38.733038 1931
2021-09-12 15:27:38.739022 1903
2021-09-12 15:27:38.745008 1865
2021-09-12 15:27:38.750992 1847
2021-09-12 15:27:38.757972 1872
2021-09-12 15:27:38.763957 1901
2021-09-12 15:27:38.769940 1913
2021-09-12 15:27:38.776926 1885
2021-09-12 15:27:38.782905 1867
2021-09-12 15:27:38.788920 1872
2021-09-12 15:27:38.794876 1891
2021-09-12 15:27:38.801856 1919
